Date,Infosys,TCS,Wipro,HCLTech,TechMahindra,LTIinfotech,PersistentSystems,TanlaPlatforms,TataElxsi,Coforge,HDFCBank,ICICIBank,AxisBank,KotakMahindraBank,StateBankofIndia,BajajFinance,IndusIndBank,BajajFinserv,HDFCLife,SBILife,SunPharma,DrReddy,Cipla,ApolloHospitals,DivisLaboratories,ZydusLifesciences,TorrentPharmaceuticals,Lupin,MaxHealthcare,AurobindoPharma,HindustanUnilever,NestleIndia,BritanniaIndustries,Godrej,Dabur,VarunBeverages,ColgatePalmoliveIndia,ProcterGambleIndia,HatsunAgroProducts,Emami,IOC,ONGC,BPCL,GAIL,AdaniGas,Reliance,HindustanPetroleum,OilIndia,PetronetLNG,GujaratGas
12/21/2012 15:30:00,287.11,629.35,142.29,157.49,226.6,,260.63,5.95,114.05,,338,204.35,264.25,324.77,233.45,127.33,427.2,180.5,,,364.73,1821,419.75,795.65,537.75,177.35,169.75,598.55,,96.2,,,,,,,,,,,,,,,,,,,,
12/28/2012 15:30:00,290.4,633.75,147.02,156.57,230.19,,257.02,5.7,114.78,,338.83,207.55,271.91,325.48,237.95,135.28,415,181.3,,,369.75,1826.55,416.4,790.25,539.28,180.31,177.83,613.5,,95.45,,,,,,,,,,,,,,,,,,,,
1/4/2013 15:30:00,293.69,649.6,151.37,158.51,235.63,,267.6,5.85,120.73,,339.67,214.98,275.79,325.1,248.67,138.72,430.75,186.12,,,367.58,1889.35,416.15,809.2,555.15,178.1,181.73,604.5,,100.83,,,,,,,,,,,,,,,,,,,,
1/11/2013 15:30:00,339.01,653.17,157.48,161.21,247.34,,270.4,5.9,114.9,,334.65,211.55,272.82,315,249.11,138.5,431.05,177.65,,,369.63,1899.85,421.5,794,531.65,171.93,187.19,587.7,,92.25,,,,,,,,,,,,,,,,,,,,
1/18/2013 15:30:00,348.51,675.5,149.01,176.41,249.74,,287.23,5.6,116.2,,331.42,213.85,277.61,314.88,249.21,137.15,419.95,168.52,,,356.03,1891.15,409.8,793.05,525.5,176.16,182.85,588.35,,96.28,,,,,,,,,,,,,,,,,,,,
1/25/2013 15:30:00,351.83,670.25,152.87,170.26,251.63,,281,5.2,109.43,,332.53,213.26,277.25,332.6,251.37,130.76,431.5,171.4,,,364.35,1945.15,397.9,775.65,517.45,173.34,185.86,599.45,,93.7,,,,,,,,,,,,,,,,,,,,
2/1/2013 15:30:00,346.37,674.05,152.85,171.99,251.2,,268.63,5.4,109.7,,320.08,212.94,301.93,336.15,241.24,129.62,438.3,170.07,,,359.95,1945.3,414.4,813.15,531.98,171.16,173.65,609.9,,96,,,,,,,,,,,,,,,,,,,,
2/8/2013 15:30:00,348.68,711.3,154.65,167.55,250.49,,265.65,5.1,105.53,,325.02,205.48,290.16,339.17,228.61,125.1,424.8,165.11,,,373.05,1855.4,380.65,840.05,515.25,158.06,170.55,597.45,,91.78,,,,,,,,,,,,,,,,,,,,
2/15/2013 15:30:00,348.58,721.08,149.72,174.25,249.66,,263.52,4.7,104.25,,338.38,203.97,289.86,335.17,223.35,128.93,439.85,152.62,,,393.1,1818.9,381.7,827.65,518.98,150.24,174.69,587.25,,92.3,,,,,,,,,,,,,,,,,,,,
2/22/2013 15:30:00,355.07,727.55,155.98,180.06,259.86,,278.17,4.65,105.55,,329.65,198.65,282.38,332.63,219.6,123.91,428.2,164.78,,,405.78,1816.2,380.7,796.5,524.75,155.29,174.56,600.6,,90.63,,,,,,,,,,,,,,,,,,,,
3/1/2013 15:30:00,364.23,750.93,158.14,180.61,275.75,,270.52,4.2,94.93,,311.25,192.06,272.74,327.42,208.76,128.23,400.95,161.5,,,399.67,1741.85,370.1,825.3,520.63,153.73,171.75,595.1,,80.22,,,,,,,,,,,,,,,,,,,,
3/8/2013 15:30:00,371.28,791.58,167.01,193.29,277.6,,288.6,4.3,102.38,,328.65,207.15,281.4,337.65,220.95,128.48,436.15,162.07,,,408.98,1819.2,391.8,848.2,518.65,148.68,173.05,604.2,,82.4,,,,,,,,,,,,,,,,,,,,
3/15/2013 15:30:00,359.78,785.13,165.36,197.99,275.5,,284.58,4,102.3,,319.7,194.09,267.97,332.15,226.2,129.9,421.35,159.02,,,416.8,1822.65,383.75,799,508.05,148.57,170.38,609.75,,79.83,,,,,,,,,,,,,,,,,,,,
3/22/2013 15:30:00,357.9,771.08,163.39,191.99,261.9,,260.6,3.45,96.45,,302.63,186.97,260.01,319.3,208.4,120.97,400.35,153.1,,,410.25,1752.1,382,788.65,500,145.33,170.19,627.5,,69.88,,,,,,,,,,,,,,,,,,,,
3/28/2013 15:30:00,361.17,787.88,163.93,198.75,264.88,,272,3.15,95.5,,312.67,190.04,260.14,326.5,207.28,114.81,404.7,154.31,,,409.48,1766.5,379.75,838.9,493.75,148.55,173.89,628.55,,72.97,,,,,,,,,,,,,,,,,,,,
4/5/2013 15:30:00,358.23,749.18,170.48,189.24,240.46,,272.42,4.5,97.55,,310.48,181.48,245.91,318.38,205.67,117.28,400.85,151.26,,,429.67,1911.55,386.85,843.8,505.2,150.78,173.85,618.2,,78.78,,,,,,,,,,,,,,,,,,,,
4/12/2013 15:30:00,287.08,755.88,143.93,194.03,245,,265.8,4.6,96.15,,321.85,190.06,252.86,319.17,208.18,111.95,400.55,150.06,,,434.88,1903.8,405.55,828.7,519.7,145.93,168.99,659.8,,87.45,,,,,,,,,,,,,,,,,,,,
4/18/2013 15:30:00,286.96,726.38,138.39,184.06,237.58,,274.67,5,100.35,,336.8,204.12,285.88,334.48,229.96,117.15,450.35,155.72,,,458.13,1906.1,401.15,834.8,530.88,152.73,169.78,671.85,,90.73,,,,,,,,,,,,,,,,,,,,
4/26/2013 15:30:00,276.5,684.68,123.83,171.06,231.58,,254.75,4.35,96.93,,344.55,208.09,297.27,356.38,228.8,126.11,458.15,152.31,,,478.05,1990.85,409.85,825.65,530.9,154.88,171.25,685.2,,95.2,,,,,,,,,,,,,,,,,,,,
5/3/2013 15:30:00,288.49,709.25,133.22,187.61,246.66,,256.42,3.95,98.05,,340.48,205.45,294.96,361.63,221.38,124.23,468.05,145.92,,,492.35,2001.45,400.65,828.5,535.2,155.38,169.39,705.6,,98.33,,,,,,,,,,,,,,,,,,,,
5/17/2013 15:30:00,293.97,736.9,129,179.99,231.96,,260.58,3.95,97.5,,359.45,223.72,307.05,397.17,242.49,150.93,511.1,141.58,,,483.08,2078.3,425.6,1066.4,560.33,163.09,185.46,803.6,,96.08,,,,,,,,,,,,,,,,,,,,
5/24/2013 15:30:00,293.49,734.78,126.08,184.39,237.86,,254.98,3.75,93.18,,350.67,218.94,292.24,390.53,215.12,144.19,498.25,133.89,,,484.42,2066.1,408.5,900.7,494.7,159.23,181.93,769.65,,85.65,,,,,,,,,,,,,,,,,,,,
5/31/2013 15:30:00,301.46,749.23,122.87,186.21,241.88,,256.48,3.55,93.55,,350.25,209.9,286.11,391.48,204.68,147.24,517.3,132.59,,,522.05,2092,370.55,1007.7,488.8,154.87,197.04,737.7,,85.2,,,,,,,,,,,,,,,,,,,,
